userid,version,sum_gamerounds,retention_1,retention_7
7935211,gate_40,79,1,1
7935590,gate_30,31,1,0
7935899,gate_30,239,1,0
7936052,gate_40,62,1,0
7936478,gate_40,106,1,1
7936530,gate_40,39,1,1
7936826,gate_40,175,1,1
7937227,gate_30,32,0,0
7937753,gate_40,89,1,1
7937881,gate_30,44,1,1
7938312,gate_30,281,1,1
7938517,gate_30,104,0,1
7938889,gate_40,44,0,0
7939321,gate_30,71,0,1
7939628,gate_40,37,0,0
7939786,gate_30,78,1,1
7940009,gate_30,53,1,1
7940102,gate_40,34,1,0
7940712,gate_40,111,1,0
7941241,gate_40,36,1,0
7941456,gate_40,302,0,0
7941656,gate_40,52,1,0
7941742,gate_30,46,0,0
7942078,gate_30,30,1,0
7942298,gate_30,118,1,1
7942557,gate_40,147,1,0
7942924,gate_30,55,1,0
7943169,gate_30,47,1,0
7943400,gate_40,52,0,1
7943589,gate_40,187,1,0
7944257,gate_40,822,1,1
7944955,gate_40,85,1,1
7945110,gate_40,141,1,1
7945286,gate_40,54,1,0
7945546,gate_40,42,0,0
7945933,gate_30,52,1,0
7946027,gate_40,30,1,0
7947753,gate_30,81,1,0
7948232,gate_40,211,1,0
7948679,gate_30,79,1,0
7948828,gate_40,53,1,0
7948870,gate_40,154,1,1
7948917,gate_30,35,1,0
7949324,gate_30,191,1,1
7949490,gate_30,86,1,0
7949503,gate_30,46,1,0
7949712,gate_40,117,1,1
7949783,gate_40,385,1,1
7949893,gate_40,80,1,0
7950253,gate_30,35,1,0
7950659,gate_30,148,1,1
7950692,gate_30,73,0,1
7950722,gate_30,62,1,0
7950809,gate_30,239,1,1
7950971,gate_30,280,1,1
7951128,gate_30,38,0,0
7951314,gate_30,47,1,1
7951357,gate_40,53,1,0
7951605,gate_30,63,1,0
7951644,gate_40,31,1,1
7951735,gate_40,181,1,0
7952417,gate_40,66,0,0
7952624,gate_30,40,1,0
7953060,gate_40,313,1,1
7953118,gate_30,77,1,1
7953370,gate_40,67,1,0
7953551,gate_30,30,1,0
7953908,gate_40,40,1,0
7954042,gate_30,44,1,1
7954088,gate_40,190,1,1
7954236,gate_40,168,1,1
7954253,gate_40,44,1,0
7954533,gate_40,135,1,1
7954620,gate_40,66,0,0
7954657,gate_40,93,0,0
7955154,gate_40,48,0,0
7955170,gate_40,530,1,1
7955559,gate_40,35,1,0
7956296,gate_40,326,1,1
7956627,gate_40,89,0,0
7957106,gate_40,69,1,1
7957160,gate_30,1266,1,1
7957247,gate_40,82,0,0
7957368,gate_30,123,1,1
7957492,gate_40,70,1,0
7957549,gate_30,63,0,1
7957673,gate_40,127,1,0
7957860,gate_30,98,1,0
7957928,gate_40,51,1,0
7958135,gate_40,115,1,1
7958256,gate_30,86,1,1
7958500,gate_40,54,1,0
7960519,gate_40,67,1,1
7960625,gate_30,35,1,1
7960736,gate_40,79,1,1
7960938,gate_40,40,1,0
7961179,gate_40,236,1,1
7961329,gate_30,37,1,0
7961844,gate_30,36,0,0
7961901,gate_30,35,0,1
7962726,gate_40,158,1,0
7963413,gate_30,63,1,0
7963693,gate_40,213,1,0
7963714,gate_40,115,1,0
7964142,gate_30,59,1,1
7964502,gate_40,993,1,1
7964511,gate_30,44,1,0
7965026,gate_30,173,1,1
7965338,gate_30,123,0,0
7965462,gate_30,64,1,1
7965483,gate_40,102,0,0
7965625,gate_30,92,1,1
7965814,gate_40,35,1,1
7965961,gate_30,79,1,1
7966198,gate_40,53,1,1
7966244,gate_40,79,1,0
7966421,gate_40,64,0,0
7966508,gate_40,32,1,0
7967034,gate_40,257,1,0
7967244,gate_30,32,0,0
7967293,gate_30,57,0,0
7967610,gate_30,31,1,0
7967711,gate_40,53,1,0
7968266,gate_40,59,1,1
7968373,gate_30,33,1,0
7969344,gate_30,68,1,0
7969369,gate_30,235,1,1
7969377,gate_30,52,0,1
7969464,gate_30,119,1,1
7969684,gate_30,41,0,0
7970458,gate_40,291,1,0
7970522,gate_40,44,1,0
7970580,gate_30,118,1,0
7970834,gate_40,75,1,0
7970905,gate_40,50,1,0
7971020,gate_30,101,1,0
7971688,gate_30,43,0,0
7971741,gate_30,30,1,0
7972269,gate_30,55,0,0
7972827,gate_40,116,0,0
7972848,gate_40,162,1,1
7973498,gate_30,79,1,0
7974228,gate_40,102,1,0
7974351,gate_30,83,0,0
7975601,gate_40,239,1,1
7975767,gate_30,52,1,0
7976209,gate_30,385,1,1
7976246,gate_30,99,1,1
7976275,gate_30,48,1,0
7976382,gate_40,68,1,0
7976395,gate_30,48,1,1
7976472,gate_40,120,1,0
7976501,gate_30,106,1,1
7976667,gate_30,56,0,0
7977033,gate_40,185,1,1
7977430,gate_40,55,1,0
7977728,gate_40,191,1,0
7978030,gate_40,719,1,1
7978138,gate_40,32,0,0
7978167,gate_30,96,1,1
7978376,gate_30,125,1,1
7979079,gate_30,40,1,0
7979361,gate_30,130,1,1
7979453,gate_30,41,1,0
7979661,gate_30,121,0,1
7979757,gate_30,49,0,0
7979863,gate_40,233,1,1
7980219,gate_40,39,1,0
7980683,gate_30,105,1,0
7981027,gate_40,39,1,0
7981191,gate_40,36,0,0
7981939,gate_40,38,0,0
7981959,gate_40,33,1,0
7982069,gate_30,74,1,1
7982179,gate_40,39,0,0
7982360,gate_40,52,1,1
7982388,gate_30,31,0,0
7983031,gate_40,42,1,0
7983151,gate_40,90,0,0
7983357,gate_30,31,1,0
7983571,gate_30,60,0,0
7983787,gate_30,51,1,0
7984155,gate_40,46,1,1
7984376,gate_30,736,1,1
7984530,gate_30,76,1,1
7984650,gate_30,68,1,1
7984945,gate_30,32,1,1
7985432,gate_30,35,0,0
7986404,gate_40,99,1,0
7986647,gate_40,363,1,1
7986667,gate_40,99,1,1
7986974,gate_30,108,1,0
7986990,gate_30,840,1,1
7987175,gate_40,78,1,0
7987384,gate_40,257,1,1
7987510,gate_30,40,0,0
7987683,gate_40,304,1,1
7987723,gate_40,88,1,0
7988008,gate_30,303,1,0
7988294,gate_40,42,1,1
7988474,gate_30,332,1,1
7989310,gate_40,33,0,1
7989817,gate_40,82,1,0
7989869,gate_40,567,1,1
7990554,gate_40,47,1,0
7990673,gate_40,95,1,1
7990855,gate_40,76,1,1
7991195,gate_30,205,1,1
7991296,gate_30,37,1,0
7991527,gate_40,50,1,0
7991596,gate_40,603,1,1
7992044,gate_30,123,1,1
7992084,gate_40,64,1,1
7992175,gate_30,119,0,0
7994069,gate_30,58,0,1
7994219,gate_30,118,1,1
7994455,gate_40,34,1,0
7994573,gate_30,165,1,1
7994592,gate_40,54,0,0
7995151,gate_30,151,1,1
7995206,gate_30,76,1,0
7995338,gate_40,53,1,1
7995491,gate_30,32,1,0
7995550,gate_30,65,1,0
7995552,gate_40,102,1,1
7996330,gate_40,72,1,0
7996342,gate_40,458,1,1
7997161,gate_40,51,1,0
7997260,gate_30,240,1,1
7998229,gate_30,66,1,0
7998879,gate_30,123,1,1
7999025,gate_30,76,1,0
7999390,gate_40,109,1,0
7999632,gate_40,50,1,1
7999805,gate_30,52,0,1
7999807,gate_40,33,1,0
8000980,gate_40,43,1,0
8001578,gate_30,107,1,0
8001896,gate_40,62,0,0
8002463,gate_40,50,0,0
8002510,gate_30,39,1,1
8002649,gate_30,31,1,0
8002693,gate_40,191,1,1
8002778,gate_30,112,1,0
8002959,gate_40,214,1,1
8003090,gate_40,148,1,0
8003172,gate_30,314,0,1
8003443,gate_40,333,1,1
8004071,gate_40,39,1,1
8004197,gate_40,53,0,0
8004218,gate_30,256,1,1
8005218,gate_40,54,1,0
8005373,gate_30,71,1,0
8005991,gate_40,58,1,0
8006018,gate_40,53,1,0
8006117,gate_30,189,1,1
8006577,gate_30,44,1,0
8006608,gate_30,150,1,1
8006725,gate_40,86,1,1
8006848,gate_40,43,1,0
8007006,gate_40,71,1,0
8007106,gate_30,237,1,1
8007500,gate_40,167,1,0
8007799,gate_30,40,1,0
8007804,gate_40,37,1,0
8008120,gate_30,61,0,0
8008253,gate_30,286,1,0
8008369,gate_30,48,1,0
8008505,gate_40,74,0,0
8009027,gate_30,66,0,0
8009117,gate_40,88,1,1
8009456,gate_30,90,1,0
8009468,gate_30,221,1,0
8009712,gate_30,115,1,0
8012475,gate_40,175,1,1
8012725,gate_40,80,1,0
8012809,gate_40,41,1,0
8013030,gate_40,110,1,0
8013105,gate_30,89,1,0
8013198,gate_30,49,1,1
8013355,gate_40,193,1,1
8013438,gate_40,169,1,1
8013532,gate_30,214,1,1
8013749,gate_30,111,1,1
8013962,gate_30,242,1,1
8014373,gate_40,191,1,1
8014524,gate_30,332,0,0
8014642,gate_40,202,1,1
8014826,gate_30,34,0,0
8015405,gate_30,109,1,0
8015509,gate_30,96,0,1
8016028,gate_30,215,1,0
8016423,gate_40,45,0,0
8016749,gate_30,30,1,0
8016784,gate_30,86,0,0
8017308,gate_40,40,1,0
8017873,gate_40,34,1,0
8018076,gate_40,45,1,0
8018078,gate_30,37,1,0
8018614,gate_30,120,1,0
8018709,gate_30,69,1,1
8018847,gate_40,64,1,0
8019132,gate_30,38,1,1
8019144,gate_30,534,1,1
8019155,gate_30,131,1,0
8019188,gate_30,55,1,0
8019279,gate_40,58,1,0
8019496,gate_30,76,1,0
8020097,gate_30,95,1,1
8020209,gate_30,121,1,1
8021374,gate_40,31,1,0
8021434,gate_40,73,1,0
8021578,gate_30,287,1,0
8021705,gate_30,179,1,1
8022484,gate_30,38,0,0
8022685,gate_30,34,0,0
8022712,gate_40,706,1,1
8022911,gate_40,57,1,0
8023028,gate_40,54,1,1
8023055,gate_40,109,0,1
8023098,gate_30,73,1,1
8023435,gate_30,38,0,0
8023850,gate_40,30,0,0
8023851,gate_30,786,1,1
8024678,gate_30,31,0,0
8025067,gate_30,92,1,1
8025799,gate_40,36,1,0
8026865,gate_40,42,0,1
8027416,gate_40,30,1,0
8028867,gate_40,123,0,0
8029352,gate_30,43,1,1
8029405,gate_40,160,1,1
8029900,gate_40,144,1,1
8030253,gate_40,173,1,1
8030397,gate_30,79,1,1
8030631,gate_30,42,0,0
8030890,gate_40,101,0,0
8031142,gate_40,323,1,1
8031572,gate_40,397,1,1
8031593,gate_40,35,1,0
8031974,gate_30,64,0,1
8032130,gate_30,101,1,1
8032162,gate_30,35,1,1
8032218,gate_40,31,1,1
8032266,gate_30,33,0,0
8032847,gate_30,391,1,1
8033128,gate_40,35,1,0
8033173,gate_30,50,1,0
8033214,gate_40,30,1,0
8033405,gate_30,133,1,1
8033780,gate_40,54,1,0
8034200,gate_30,39,1,1
8034279,gate_30,35,1,0
8036199,gate_40,268,0,1
8036241,gate_30,57,1,0
8036313,gate_30,35,1,0
8036772,gate_30,168,1,1
8036810,gate_40,64,1,1
8036934,gate_40,54,0,0
8037217,gate_30,67,1,0
8037260,gate_40,46,1,1
8037850,gate_30,47,0,1
8038089,gate_40,268,1,1
8038305,gate_30,75,1,1
8038438,gate_30,65,0,1
8038667,gate_40,330,1,1
8038771,gate_30,40,1,1
8039864,gate_30,459,1,1
8040015,gate_40,72,1,0
8040085,gate_40,42,0,1
8040105,gate_40,31,0,0
8040144,gate_30,118,1,0
8040622,gate_30,44,0,0
8040754,gate_40,64,1,0
8040914,gate_40,59,1,0
8040988,gate_40,54,1,0
8041103,gate_30,736,1,1
8042303,gate_30,48,0,0
8042628,gate_30,41,1,0
8042736,gate_30,63,1,0
8043106,gate_40,300,1,1
8043280,gate_30,77,1,1
8043795,gate_40,71,1,0
8043976,gate_30,885,1,1
8044772,gate_40,129,1,1
8044878,gate_40,78,1,0
8045041,gate_30,93,1,1
8045189,gate_40,223,1,1
8045245,gate_30,104,1,0
8045814,gate_40,155,1,1
8046923,gate_40,73,0,0
8047599,gate_30,110,1,0
8048885,gate_40,65,1,1
8048953,gate_30,45,1,0
8049426,gate_40,35,1,1
8049517,gate_30,106,0,1
8049780,gate_30,194,1,1
8050015,gate_40,58,1,0
8050294,gate_40,136,1,1
8050747,gate_40,48,0,0
8050857,gate_30,42,1,0
8051256,gate_30,181,0,1
8051301,gate_30,61,1,0
8051709,gate_40,38,0,0
8051979,gate_40,30,1,0
8052355,gate_40,71,1,1
8052553,gate_40,274,1,1
8052910,gate_30,215,1,1
8053228,gate_40,38,1,0
8053631,gate_30,44,1,1
8054361,gate_40,118,1,0
8054961,gate_40,1105,1,1
8055247,gate_30,38,1,0
8055507,gate_30,338,1,1
8055571,gate_30,66,0,0
8055669,gate_40,77,1,0
8056706,gate_40,183,1,0
8056957,gate_30,45,1,0
8057118,gate_40,95,0,0
8057189,gate_40,36,1,0
8057235,gate_30,121,1,1
8057314,gate_40,236,1,1
8057354,gate_40,124,0,1
8057372,gate_30,67,1,0
8057641,gate_40,31,0,0
8057660,gate_40,32,1,0
8057769,gate_40,42,1,0
8057820,gate_40,73,0,1
8057830,gate_30,55,1,0
8058176,gate_30,34,1,0
8058419,gate_30,232,1,1
8058674,gate_30,51,1,1
8058726,gate_40,32,0,0
8059080,gate_30,31,0,0
8059081,gate_40,175,1,0
8059121,gate_30,72,1,1
8059603,gate_30,257,1,0
8060484,gate_40,88,1,1
8060557,gate_40,283,1,0
8060652,gate_40,60,1,0
8060724,gate_40,44,1,0
8060771,gate_40,607,1,1
8060991,gate_30,41,0,0
8061144,gate_30,34,0,0
8061147,gate_30,198,1,1
8061165,gate_40,313,1,1
8061477,gate_30,31,1,0
8062259,gate_30,38,1,0
8062798,gate_30,46,1,0
8063369,gate_40,58,0,0
8063390,gate_30,263,1,1
8063576,gate_30,44,1,0
8063695,gate_40,38,1,0
8063831,gate_30,53,0,0
8064123,gate_30,251,1,1
8064388,gate_40,97,1,0
8064789,gate_40,46,1,0
8065740,gate_30,89,1,1
8066097,gate_40,45,0,0
8066373,gate_40,84,1,0
8066409,gate_40,156,0,1
8066439,gate_40,31,1,0
8066463,gate_30,146,1,1
8066765,gate_40,67,1,1
8067192,gate_40,136,1,0
8067332,gate_30,247,1,0
8067723,gate_30,312,1,1
8067945,gate_40,179,1,1
8067995,gate_40,778,1,1
8068724,gate_30,30,1,0
8068949,gate_40,57,1,0
8069132,gate_30,40,1,0
8070208,gate_30,48,1,0
8070775,gate_40,176,1,1
8071106,gate_30,94,1,0
8071129,gate_30,32,0,0
8071204,gate_30,325,1,1
8072818,gate_30,180,1,1
8073176,gate_40,103,0,0
8073781,gate_40,418,1,1
8074206,gate_30,31,1,0
8074524,gate_30,114,1,1
8074651,gate_30,107,1,0
8074768,gate_30,47,1,0
8075165,gate_30,162,1,0
8076046,gate_40,99,0,0
8076060,gate_30,213,1,0
8076182,gate_30,34,1,1
8076581,gate_30,34,1,0
8077025,gate_30,46,1,0
8077067,gate_40,107,1,0
8077355,gate_30,91,1,0
8077405,gate_30,61,1,1
8077543,gate_40,30,0,0
8077957,gate_40,151,0,0
8078298,gate_40,244,1,1
8078723,gate_30,53,1,0
8079016,gate_30,43,1,0
8079032,gate_40,102,1,1
8079531,gate_40,168,1,1
8079538,gate_40,69,0,0
8079562,gate_30,146,1,1
8079710,gate_40,206,1,1
8079845,gate_30,39,0,0
8080019,gate_40,40,1,0
8080056,gate_30,276,1,0
8080561,gate_40,33,1,0
8080616,gate_30,164,1,0
8080664,gate_40,116,1,1
8081011,gate_30,35,1,0
8081366,gate_30,47,1,1
8081814,gate_30,173,1,1
8082188,gate_40,38,0,1
8083076,gate_40,236,1,1
8083480,gate_40,53,1,0
8083520,gate_40,87,1,0
8083745,gate_30,63,1,0
8083866,gate_30,40,1,0
8083874,gate_40,41,1,0
8084275,gate_30,296,1,1
8084341,gate_30,65,1,0
8084379,gate_30,37,0,0
8085563,gate_30,90,1,1
8085987,gate_30,37,1,0
8086097,gate_30,35,1,0
8086169,gate_40,193,1,1
8086453,gate_30,93,1,0
8087778,gate_40,69,1,0
8088053,gate_30,188,1,1
8088126,gate_40,72,1,0
8088805,gate_30,859,1,1
8088887,gate_40,57,1,1
8088992,gate_30,181,1,1
8089495,gate_40,248,1,0
8089888,gate_40,203,0,1
8089896,gate_30,66,1,0
8090096,gate_30,338,1,1
8090329,gate_40,33,1,0
8090360,gate_30,57,1,0
8090394,gate_40,56,1,0
8091063,gate_30,231,1,1
8091102,gate_30,43,1,1
8091180,gate_30,472,1,1
8091469,gate_30,148,1,1
8091959,gate_40,149,1,1
8092213,gate_40,47,1,0
8092270,gate_30,33,0,1
8092796,gate_30,131,1,0
8092801,gate_30,48,1,1
8093135,gate_30,43,1,0
8093494,gate_30,84,0,1
8093607,gate_40,33,0,0
8093725,gate_30,64,1,1
8094032,gate_30,97,1,0
8094219,gate_40,119,1,1
8094580,gate_40,93,0,0
8094711,gate_40,106,1,1
8094986,gate_40,47,1,0
8095027,gate_40,73,1,0
8095326,gate_40,183,1,1
8096169,gate_40,313,1,1
8096477,gate_30,65,1,0
8097179,gate_30,75,1,1
8097376,gate_40,442,1,1
8097549,gate_40,120,1,1
8097814,gate_40,123,0,0
8097910,gate_30,263,1,1
8098541,gate_40,258,1,0
8098656,gate_30,153,1,1
8099716,gate_40,161,1,1
8100061,gate_30,56,1,0
8100213,gate_30,50,1,0
8100428,gate_30,402,1,1
8100450,gate_30,131,1,1
8100566,gate_30,44,1,1
8101038,gate_40,152,0,1
8101113,gate_40,36,1,0
8102305,gate_40,145,1,1
8102783,gate_40,238,1,1
8103189,gate_40,192,1,1
8103238,gate_40,168,0,1
8103336,gate_30,301,1,1
8103754,gate_30,79,1,0
8104463,gate_40,236,1,0
8104696,gate_30,38,1,0
8105547,gate_40,78,0,1
8105961,gate_40,204,1,0
8106106,gate_40,174,1,1
8106140,gate_40,220,1,1
8106158,gate_30,44,1,0
8106194,gate_40,41,0,0
8106708,gate_30,61,0,1
8107046,gate_30,114,1,0
8107142,gate_40,530,1,1
8107346,gate_30,130,1,1
8107943,gate_40,240,1,1
8107990,gate_30,111,1,1
8108242,gate_40,49,1,0
8108347,gate_40,282,1,1
8108714,gate_30,313,1,1
8109427,gate_30,169,0,1
8110111,gate_30,118,1,0
8110202,gate_30,31,1,0
8111232,gate_40,49,1,0
8111377,gate_40,70,1,0
8111507,gate_40,30,0,0
8111693,gate_30,180,1,1
8112469,gate_30,31,0,0
8112604,gate_30,80,1,0
8113060,gate_40,122,1,0
8114149,gate_40,80,1,0
8114265,gate_40,118,1,1
8114676,gate_40,610,1,1
8114888,gate_30,134,1,0
8115381,gate_30,51,1,0
8115663,gate_40,137,1,1
8116232,gate_40,43,0,0
8116235,gate_40,40,1,0
8116891,gate_40,226,1,1
8117218,gate_30,41,1,0
8117723,gate_30,197,1,1
8117904,gate_40,92,1,1
8117944,gate_30,320,1,1
8118092,gate_40,190,1,1
8118167,gate_30,44,0,1
8118811,gate_30,46,1,0
8119133,gate_30,65,1,1
8119381,gate_40,63,1,0
8119458,gate_30,38,1,0
8120080,gate_40,80,1,1
8120583,gate_40,78,1,1
8120658,gate_30,610,1,1
8121195,gate_40,146,1,0
8121261,gate_30,125,1,1
8121683,gate_40,75,1,0
8121732,gate_30,113,1,0
8121973,gate_30,38,1,0
8122143,gate_40,189,1,1
8122308,gate_40,95,1,1
8122617,gate_40,82,1,0
8122752,gate_40,52,1,0
8122850,gate_30,89,1,0
8122901,gate_40,251,1,1
8123733,gate_40,119,1,0
8123793,gate_30,79,1,0
8124843,gate_40,207,1,1
8125114,gate_40,44,0,1
8125698,gate_40,41,1,0
8125901,gate_40,227,1,0
8126271,gate_30,226,0,1
8126403,gate_40,177,1,1
8126586,gate_40,909,1,1
8126652,gate_30,38,1,0
8127137,gate_40,201,1,1
8127629,gate_40,53,0,0
8128471,gate_40,30,1,0
8128533,gate_30,158,1,0
8129214,gate_30,49,1,0
8129478,gate_40,35,1,0
8130684,gate_30,279,1,0
8131102,gate_30,36,0,0
8131406,gate_40,50,1,0
8131475,gate_30,1039,1,1
8131663,gate_30,188,1,0
8132129,gate_30,46,1,0
8132872,gate_30,64,1,0
8133146,gate_30,50,1,0
8133432,gate_30,274,1,1
8133632,gate_30,68,1,0
8134062,gate_40,41,1,1
8134251,gate_40,40,1,0
8134508,gate_30,161,0,1
8134692,gate_40,97,1,0
8134792,gate_40,75,1,0
8134803,gate_40,42,1,0
8135455,gate_40,32,0,0
8135626,gate_40,37,1,0
8135674,gate_40,130,1,1
8135864,gate_40,35,0,0
8135915,gate_40,140,1,1
8136476,gate_30,85,1,1
8137497,gate_40,38,1,0
8137560,gate_30,80,1,0
8137997,gate_30,85,1,1
8138061,gate_40,32,1,0
8138313,gate_30,84,1,0
8138415,gate_40,301,1,1
8138684,gate_30,111,1,1
8138970,gate_30,145,1,1
8139027,gate_40,30,1,0
8139306,gate_30,38,1,0
8139575,gate_30,40,1,0
8140483,gate_40,61,0,0
8140677,gate_40,573,1,1
8140779,gate_30,52,1,0
8140934,gate_30,33,1,0
8141740,gate_30,82,1,0
8141985,gate_40,133,1,1
8142592,gate_40,65,0,1
8142638,gate_40,64,1,0
8142861,gate_40,97,1,0
8142865,gate_40,88,1,0
8142935,gate_30,45,0,1
8143458,gate_30,51,1,0
8143618,gate_40,56,0,1
8143653,gate_40,35,1,0
8144845,gate_40,56,1,0
8145025,gate_40,40,1,0
8145082,gate_40,67,1,1
8145599,gate_40,67,0,1
8145600,gate_40,207,1,0
8145745,gate_40,152,1,1
8145789,gate_30,251,1,1
8145985,gate_40,245,1,1
8146574,gate_30,30,0,0
8147643,gate_40,48,0,0
8147823,gate_30,41,0,1
8147896,gate_40,379,1,1
8148024,gate_30,73,0,1
8148325,gate_30,68,1,1
8148810,gate_30,52,1,0
8149628,gate_40,32,0,0
8149710,gate_40,106,1,0
8149831,gate_40,84,1,1
8149850,gate_30,447,1,1
8150045,gate_40,31,1,0
8150247,gate_40,61,1,1
8150567,gate_40,127,1,1
8150742,gate_40,115,1,1
8150822,gate_30,93,1,0
8151020,gate_40,42,1,1
8151759,gate_30,50,1,0
8151970,gate_40,38,0,0
8152659,gate_30,32,1,0
8152845,gate_30,397,1,1
8153086,gate_40,936,1,1
8153485,gate_30,113,0,1
8153511,gate_40,272,1,1
8153876,gate_40,38,0,0
8154083,gate_30,56,0,0
8154469,gate_40,81,1,0
8155345,gate_30,37,1,0
8155418,gate_40,177,1,0
8156147,gate_30,56,0,0
8156602,gate_40,58,1,0
8156865,gate_40,485,1,1
8156948,gate_40,361,1,1
8157044,gate_30,37,1,0
8157104,gate_30,44,0,0
8157288,gate_40,42,1,0
8157684,gate_30,98,1,0
8157849,gate_30,35,1,1
8157856,gate_30,32,1,1
8159026,gate_30,121,1,0
8160178,gate_40,49,1,0
8160289,gate_30,35,1,0
8160318,gate_40,50,1,0
8160905,gate_30,428,1,1
8161136,gate_30,234,1,0
8161464,gate_30,50,0,0
8161503,gate_30,89,0,0
8161731,gate_40,32,1,0
8162119,gate_40,33,1,0
8162206,gate_40,35,1,0
8162778,gate_40,30,0,0
8162938,gate_40,151,1,1
8162960,gate_30,89,1,0
8163725,gate_30,106,1,1
8163820,gate_30,119,1,1
8163871,gate_30,414,1,1
8163934,gate_40,45,1,0
8164575,gate_30,138,0,0
8164624,gate_40,36,1,0
8165727,gate_40,46,1,0
8165741,gate_40,33,1,0
8166167,gate_40,31,1,0
8166259,gate_30,31,1,0
8166438,gate_40,460,1,1
8166596,gate_40,46,1,0
8166617,gate_40,243,0,1
8167113,gate_40,31,1,0
8167752,gate_30,62,1,0
8168561,gate_30,213,0,1
8168632,gate_40,64,1,0
8168758,gate_30,197,1,0
8168850,gate_30,109,1,1
8169532,gate_40,66,1,0
8169817,gate_30,44,1,0
8169967,gate_30,91,1,1
8170759,gate_40,32,0,0
8170934,gate_40,53,1,0
8171046,gate_40,47,1,0
8172084,gate_30,38,1,0
8172526,gate_30,46,1,0
8172761,gate_40,94,1,0
8172781,gate_40,70,1,1
8173720,gate_40,56,1,0
8173787,gate_40,136,1,0
8173978,gate_30,76,1,0
8174104,gate_30,436,1,1
8174185,gate_30,81,1,1
8174347,gate_30,54,1,0
8174600,gate_40,58,0,0
8174741,gate_40,103,0,1
8175203,gate_40,38,1,0
8175217,gate_30,41,0,0
8176428,gate_40,94,0,1
8176532,gate_30,146,1,1
8176788,gate_30,377,1,1
8177134,gate_30,170,1,1
8177439,gate_40,44,0,0
8178338,gate_30,248,1,1
8178371,gate_30,156,1,0
8178802,gate_30,79,0,0
8178869,gate_30,34,0,1
8179087,gate_40,48,1,0
8179090,gate_40,35,0,0
8179553,gate_40,288,1,1
8179693,gate_30,65,0,1
8179940,gate_40,92,1,1
8180073,gate_40,123,1,1
8180154,gate_40,64,1,0
8180740,gate_30,457,1,1
8181585,gate_40,75,1,0
8181600,gate_40,37,0,0
8182161,gate_30,127,1,1
8182378,gate_40,42,0,0
8182912,gate_30,62,1,1
8183215,gate_30,194,1,1
8183250,gate_30,55,1,0
8183519,gate_40,64,1,1
8183720,gate_30,57,1,0
8183912,gate_40,169,1,1
8184032,gate_40,37,1,0
8184153,gate_30,64,1,0
8184291,gate_40,63,1,0
8184500,gate_40,263,1,0
8184550,gate_40,106,1,0
8184781,gate_40,44,1,0
8184819,gate_40,54,1,0
8185044,gate_30,35,1,0
8185371,gate_40,421,1,1
8185427,gate_40,95,1,0
8185577,gate_40,61,1,1
8185693,gate_40,90,1,0
8185860,gate_30,153,0,1
8186035,gate_40,73,1,0
8186376,gate_40,123,1,0
8186546,gate_30,32,1,0
8186635,gate_30,149,1,0
8186805,gate_30,50,1,0
8186876,gate_40,32,0,0
8186962,gate_30,31,1,1
8187530,gate_40,91,1,0
8187674,gate_30,144,0,1
8188371,gate_40,56,1,0
8189092,gate_40,99,0,1
8189287,gate_40,44,1,1
8189342,gate_30,49,0,0
8189530,gate_30,418,1,0
8189753,gate_30,38,0,0
8190204,gate_30,68,0,0
8190292,gate_40,757,1,1
8190578,gate_30,163,1,1
8191624,gate_30,31,1,0
8192220,gate_40,31,1,0
8192776,gate_40,63,1,0
8193394,gate_40,294,0,1
8194575,gate_40,496,1,1
8194649,gate_40,71,1,0
8194822,gate_30,184,1,1
8195023,gate_40,48,0,0
8195632,gate_40,47,1,0
8195690,gate_30,91,1,0
8196024,gate_40,41,1,0
8196179,gate_40,52,1,1
8196641,gate_30,61,1,0
8196805,gate_30,37,0,0
8197548,gate_30,51,1,1
8197682,gate_30,50,1,0
8198556,gate_40,31,0,0
8198714,gate_30,187,1,1
8198937,gate_40,57,1,1
8199034,gate_30,45,1,0
8199434,gate_40,81,1,0
8199697,gate_40,51,1,0
8199869,gate_30,35,0,0
8200128,gate_30,59,0,1
8200716,gate_40,60,1,0
8200999,gate_40,43,1,0
8201348,gate_30,66,0,1
8201407,gate_30,44,1,1
8201413,gate_30,270,1,1
8201453,gate_30,258,1,0
8201529,gate_40,350,1,0
8201810,gate_30,33,1,0
8202208,gate_30,38,1,0
8202273,gate_40,214,1,1
8202429,gate_30,61,0,1
8202735,gate_40,38,1,1
8202938,gate_40,73,1,0
8203107,gate_40,208,1,0
8203857,gate_40,91,1,1
8204643,gate_40,174,1,0
8204896,gate_30,111,1,1
8204987,gate_40,33,1,0
8205830,gate_30,45,1,0
8205854,gate_30,44,0,0
8206022,gate_40,58,0,0
8206130,gate_40,50,1,0
8206157,gate_40,37,0,0
8206386,gate_30,36,1,1
8206910,gate_30,31,1,0
8207027,gate_30,158,1,1
8207489,gate_40,37,0,1
8207748,gate_40,93,1,0
8208681,gate_40,49,0,0
8208773,gate_40,247,1,1
8209956,gate_40,78,0,1
8210228,gate_40,96,1,0
8211542,gate_40,388,1,1
8211603,gate_30,35,1,0
8212064,gate_40,65,1,0
8212470,gate_40,258,0,1
8212566,gate_40,44,1,0
8212712,gate_30,178,1,1
8212884,gate_30,248,1,0
8213078,gate_40,324,1,1
8213159,gate_40,108,1,1
8213675,gate_30,476,1,1
8213873,gate_40,32,1,0
